,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population,Mandate-4-2020,Mandate-5-2020,Mandate-6-2020,Mandate-7-2020
6589,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,Under 1 year,0.0,20.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886276.0,0,0,0,0
6590,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886276.0,0,0,0,0
6591,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886276.0,0,0,0,0
6592,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,15-24 years,0.0,41.0,0.0,0.0,0.0,0.0,,6886276.0,0,0,0,0
6593,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,25-34 years,0.0,75.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886276.0,0,0,0,0
6594,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,35-44 years,0.0,97.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886276.0,0,0,0,0
6595,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,45-54 years,0.0,183.0,14.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886276.0,0,0,0,0
6596,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,55-64 years,0.0,406.0,25.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886276.0,0,0,0,0
6597,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,65-74 years,23.0,606.0,52.0,10.0,0.0,65.0,,6886276.0,0,0,0,0
6598,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,75-84 years,22.0,737.0,48.0,0.0,0.0,66.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886276.0,0,0,0,0
6599,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Tennessee,Female,85 years and over,27.0,914.0,50.0,0.0,0.0,70.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886276.0,0,0,0,0
6600,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,Under 1 year,0.0,29.0,0.0,0.0,0.0,0.0,,6886834.0,0,0,0,0
6601,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6602,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,5-14 years,0.0,14.0,0.0,0.0,0.0,0.0,,6886834.0,0,0,0,0
6603,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,15-24 years,0.0,70.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6604,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,25-34 years,0.0,149.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6605,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,35-44 years,13.0,205.0,0.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6606,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,45-54 years,28.0,346.0,23.0,11.0,0.0,40.0,,6886834.0,0,0,0,0
6607,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,55-64 years,61.0,676.0,67.0,36.0,0.0,92.0,,6886834.0,0,0,0,0
6608,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,65-74 years,77.0,915.0,83.0,30.0,0.0,131.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6609,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,75-84 years,101.0,985.0,113.0,57.0,0.0,157.0,,6886834.0,0,0,0,0
6610,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Male,85 years and over,68.0,633.0,82.0,38.0,0.0,112.0,,6886834.0,0,0,0,0
6611,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,Under 1 year,0.0,21.0,0.0,0.0,0.0,0.0,,6886834.0,0,0,0,0
6612,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6613,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6614,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,15-24 years,0.0,36.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6615,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,25-34 years,0.0,58.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6616,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,35-44 years,0.0,106.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6617,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,45-54 years,15.0,205.0,14.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6618,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,55-64 years,33.0,446.0,47.0,19.0,0.0,61.0,,6886834.0,0,0,0,0
6619,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,65-74 years,60.0,654.0,82.0,33.0,0.0,110.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6620,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,75-84 years,56.0,776.0,80.0,26.0,0.0,110.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6886834.0,0,0,0,0
6621,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Tennessee,Female,85 years and over,56.0,1022.0,82.0,29.0,0.0,109.0,,6886834.0,0,0,0,0
6622,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,Under 1 year,0.0,103.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6623,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,1-4 years,0.0,13.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6624,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,5-14 years,0.0,32.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6625,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,15-24 years,0.0,208.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6626,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,25-34 years,0.0,270.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6627,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,35-44 years,0.0,386.0,26.0,0.0,0.0,30.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6628,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,45-54 years,0.0,754.0,45.0,0.0,10.0,55.0,,29242124.0,0,0,0,1
6629,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,55-64 years,0.0,1709.0,119.0,0.0,26.0,145.0,,29242124.0,0,0,0,1
6630,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,65-74 years,0.0,2320.0,186.0,0.0,25.0,211.0,,29242124.0,0,0,0,1
6631,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,75-84 years,0.0,2385.0,192.0,0.0,19.0,211.0,,29242124.0,0,0,0,1
6632,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Male,85 years and over,0.0,1867.0,153.0,0.0,0.0,159.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6633,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,Under 1 year,0.0,82.0,0.0,0.0,0.0,0.0,,29242124.0,0,0,0,1
6634,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,1-4 years,0.0,17.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6635,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,5-14 years,0.0,24.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6636,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,15-24 years,0.0,53.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6637,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,25-34 years,0.0,148.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6638,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,35-44 years,0.0,233.0,17.0,0.0,0.0,20.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29242124.0,0,0,0,1
6639,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,45-54 years,0.0,483.0,35.0,0.0,13.0,48.0,,29242124.0,0,0,0,1
6640,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,55-64 years,0.0,1070.0,86.0,0.0,19.0,105.0,,29242124.0,0,0,0,1
6641,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,65-74 years,0.0,1696.0,136.0,0.0,16.0,152.0,,29242124.0,0,0,0,1
6642,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,75-84 years,0.0,2198.0,164.0,0.0,12.0,176.0,,29242124.0,0,0,0,1
6643,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Texas,Female,85 years and over,0.0,3002.0,227.0,0.0,19.0,246.0,,29242124.0,0,0,0,1
6644,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,Under 1 year,0.0,92.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6645,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,1-4 years,0.0,15.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6646,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,5-14 years,0.0,25.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6647,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,15-24 years,0.0,187.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6648,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,25-34 years,0.0,291.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6649,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,35-44 years,0.0,350.0,16.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6650,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,45-54 years,0.0,707.0,35.0,0.0,10.0,45.0,,29276265.0,0,0,0,1
6651,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,55-64 years,0.0,1540.0,116.0,0.0,17.0,133.0,,29276265.0,0,0,0,1
6652,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,65-74 years,0.0,2119.0,157.0,0.0,10.0,168.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6653,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,75-84 years,0.0,2200.0,170.0,0.0,19.0,189.0,,29276265.0,0,0,0,1
6654,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Male,85 years and over,0.0,1860.0,141.0,0.0,13.0,154.0,,29276265.0,0,0,0,1
6655,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,Under 1 year,0.0,63.0,0.0,0.0,0.0,0.0,,29276265.0,0,0,0,1
6656,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,1-4 years,0.0,20.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6657,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,5-14 years,0.0,26.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6658,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,15-24 years,0.0,50.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6659,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,25-34 years,0.0,109.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6660,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,35-44 years,0.0,202.0,14.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6661,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,45-54 years,0.0,418.0,26.0,0.0,0.0,34.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29276265.0,0,0,0,1
6662,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,55-64 years,0.0,1005.0,75.0,0.0,14.0,89.0,,29276265.0,0,0,0,1
6663,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,65-74 years,0.0,1547.0,117.0,0.0,16.0,133.0,,29276265.0,0,0,0,1
6664,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,75-84 years,0.0,2083.0,149.0,0.0,13.0,162.0,,29276265.0,0,0,0,1
6665,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Texas,Female,85 years and over,0.0,2720.0,169.0,0.0,16.0,185.0,,29276265.0,0,0,0,1
6666,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,Under 1 year,0.0,101.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6667,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,1-4 years,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6668,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,5-14 years,0.0,20.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6669,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,15-24 years,0.0,197.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6670,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,25-34 years,0.0,304.0,11.0,0.0,0.0,11.0,,29305547.0,0,0,0,1
6671,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,35-44 years,0.0,414.0,16.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6672,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,45-54 years,0.0,697.0,40.0,0.0,0.0,47.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6673,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,55-64 years,12.0,1592.0,127.0,0.0,12.0,147.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6674,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,65-74 years,14.0,2274.0,170.0,0.0,14.0,192.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6675,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,75-84 years,10.0,2371.0,207.0,0.0,12.0,227.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6676,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Male,85 years and over,0.0,1888.0,179.0,0.0,11.0,195.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6677,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,Under 1 year,0.0,66.0,0.0,0.0,0.0,0.0,,29305547.0,0,0,0,1
6678,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,1-4 years,0.0,14.0,0.0,0.0,0.0,0.0,,29305547.0,0,0,0,1
6679,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,5-14 years,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6680,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,15-24 years,0.0,73.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6681,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,25-34 years,0.0,116.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6682,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,35-44 years,0.0,210.0,13.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6683,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,45-54 years,0.0,440.0,33.0,0.0,0.0,42.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6684,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,55-64 years,0.0,1063.0,92.0,0.0,0.0,105.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6685,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,65-74 years,11.0,1592.0,140.0,0.0,17.0,164.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6686,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,75-84 years,14.0,2179.0,166.0,0.0,14.0,190.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6687,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Texas,Female,85 years and over,0.0,2924.0,201.0,0.0,0.0,211.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29305547.0,0,0,0,1
6688,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,Under 1 year,0.0,87.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6689,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,1-4 years,0.0,25.0,0.0,0.0,0.0,0.0,,29329193.0,0,0,0,1
6690,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,5-14 years,0.0,29.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6691,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,15-24 years,0.0,187.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6692,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,25-34 years,10.0,313.0,14.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6693,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,35-44 years,23.0,414.0,32.0,11.0,0.0,46.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6694,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,45-54 years,41.0,776.0,52.0,14.0,0.0,79.0,,29329193.0,0,0,0,1
6695,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,55-64 years,95.0,1698.0,153.0,42.0,0.0,208.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6696,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,65-74 years,146.0,2294.0,256.0,68.0,0.0,337.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6697,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,75-84 years,133.0,2344.0,255.0,61.0,0.0,330.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6698,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Male,85 years and over,101.0,1832.0,170.0,41.0,0.0,231.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6699,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Female,Under 1 year,0.0,71.0,0.0,0.0,0.0,0.0,,29329193.0,0,0,0,1
6700,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Female,1-4 years,0.0,15.0,0.0,0.0,0.0,0.0,,29329193.0,0,0,0,1
6701,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Female,5-14 years,0.0,21.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6702,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Female,15-24 years,0.0,68.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6703,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Female,25-34 years,0.0,143.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6704,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Female,35-44 years,10.0,226.0,14.0,0.0,0.0,24.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6705,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Female,45-54 years,24.0,473.0,45.0,0.0,0.0,64.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
6706,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Texas,Female,55-64 years,37.0,1033.0,100.0,18.0,0.0,120.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,29329193.0,0,0,0,1
