,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
7637,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,
7638,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7639,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7640,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7641,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,30-39 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7642,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7643,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,40-49 years,0.0,11.0,0.0,0.0,0.0,0.0,
7644,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,45-54 years,0.0,15.0,0.0,0.0,0.0,0.0,
7645,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,50-64 years,0.0,40.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7646,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,55-64 years,0.0,32.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7647,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,65-74 years,0.0,77.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7648,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,75-84 years,0.0,133.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7649,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Vermont,Female,85 years and over,14.0,215.0,11.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7650,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,All Ages,6118.0,79426.0,5475.0,2368.0,153.0,9368.0,
7651,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,Under 1 year,0.0,519.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7652,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,0-17 years,0.0,857.0,0.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7653,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,1-4 years,0.0,84.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7654,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,5-14 years,0.0,129.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7655,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,15-24 years,0.0,858.0,13.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7656,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,18-29 years,11.0,1463.0,28.0,0.0,0.0,36.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7657,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,25-34 years,25.0,1668.0,41.0,10.0,0.0,58.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7658,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,30-39 years,50.0,2041.0,58.0,20.0,0.0,90.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7659,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,35-44 years,78.0,2427.0,86.0,33.0,0.0,138.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7660,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,40-49 years,128.0,3025.0,129.0,54.0,0.0,210.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7661,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,45-54 years,240.0,4444.0,232.0,102.0,0.0,378.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7662,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,50-64 years,800.0,13138.0,864.0,381.0,39.0,1321.0,
7663,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,55-64 years,639.0,10395.0,707.0,312.0,32.0,1066.0,
7664,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,65-74 years,1257.0,15740.0,1245.0,593.0,29.0,1936.0,
7665,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,75-84 years,1712.0,19830.0,1550.0,691.0,31.0,2598.0,
7666,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,All Sexes,85 years and over,2159.0,23332.0,1593.0,623.0,36.0,3162.0,
7667,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,All Ages,3149.0,40858.0,2966.0,1356.0,84.0,4836.0,
7668,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,Under 1 year,0.0,274.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7669,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,0-17 years,0.0,481.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7670,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,1-4 years,0.0,45.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7671,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,5-14 years,0.0,78.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7672,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,15-24 years,0.0,643.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7673,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,18-29 years,0.0,1085.0,18.0,0.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7674,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,25-34 years,16.0,1169.0,24.0,0.0,0.0,36.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7675,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,30-39 years,30.0,1383.0,27.0,10.0,0.0,48.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7676,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,35-44 years,45.0,1564.0,45.0,17.0,0.0,78.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7677,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,40-49 years,83.0,1863.0,83.0,40.0,0.0,131.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7678,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,45-54 years,155.0,2690.0,142.0,72.0,0.0,230.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7679,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,50-64 years,519.0,7963.0,509.0,247.0,20.0,800.0,
7680,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,55-64 years,419.0,6312.0,420.0,204.0,15.0,650.0,
7681,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,65-74 years,742.0,8998.0,729.0,355.0,22.0,1136.0,
7682,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,75-84 years,920.0,10129.0,884.0,409.0,16.0,1409.0,
7683,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Male,85 years and over,845.0,8956.0,713.0,291.0,16.0,1281.0,
7684,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,All Ages,2969.0,38568.0,2509.0,1012.0,69.0,4532.0,
7685,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,Under 1 year,0.0,245.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7686,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,0-17 years,0.0,376.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7687,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,1-4 years,0.0,39.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7688,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,5-14 years,0.0,51.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7689,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,15-24 years,0.0,215.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7690,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,18-29 years,0.0,378.0,10.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7691,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,25-34 years,0.0,499.0,17.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7692,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,30-39 years,20.0,658.0,31.0,10.0,0.0,42.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7693,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,35-44 years,33.0,863.0,41.0,16.0,0.0,60.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7694,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,40-49 years,45.0,1162.0,46.0,14.0,0.0,79.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7695,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,45-54 years,85.0,1754.0,90.0,30.0,0.0,148.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7696,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,50-64 years,281.0,5175.0,355.0,134.0,19.0,521.0,
7697,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,55-64 years,220.0,4083.0,287.0,108.0,17.0,416.0,
7698,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,65-74 years,515.0,6742.0,516.0,238.0,0.0,800.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7699,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,75-84 years,792.0,9701.0,666.0,282.0,15.0,1189.0,
7700,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Virginia,Female,85 years and over,1314.0,14376.0,880.0,332.0,20.0,1881.0,
7701,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,All Ages,3144.0,14193.0,1817.0,1342.0,0.0,3621.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7702,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,Under 1 year,0.0,60.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7703,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,0-17 years,0.0,103.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7704,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,1-4 years,0.0,11.0,0.0,0.0,0.0,0.0,
7705,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,5-14 years,0.0,17.0,0.0,0.0,0.0,0.0,
7706,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,15-24 years,0.0,138.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7707,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,18-29 years,0.0,243.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7708,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,25-34 years,11.0,244.0,10.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7709,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,30-39 years,18.0,277.0,13.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7710,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,35-44 years,39.0,359.0,24.0,16.0,0.0,47.0,
7711,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,40-49 years,53.0,453.0,35.0,27.0,0.0,61.0,
7712,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,45-54 years,105.0,688.0,74.0,54.0,0.0,125.0,
7713,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,50-64 years,394.0,2209.0,265.0,197.0,0.0,462.0,
7714,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,55-64 years,314.0,1768.0,208.0,155.0,0.0,367.0,
7715,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,65-74 years,703.0,2854.0,442.0,339.0,0.0,806.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7716,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,75-84 years,893.0,3646.0,547.0,414.0,0.0,1026.0,
7717,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,All Sexes,85 years and over,1076.0,4408.0,510.0,361.0,0.0,1227.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7718,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,All Ages,1625.0,7304.0,1021.0,754.0,0.0,1894.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7719,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,Under 1 year,0.0,40.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7720,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,0-17 years,0.0,67.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7721,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7722,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,5-14 years,0.0,10.0,0.0,0.0,0.0,0.0,
7723,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,15-24 years,0.0,100.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7724,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,18-29 years,0.0,180.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7725,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,25-34 years,0.0,174.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7726,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,30-39 years,0.0,176.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7727,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,35-44 years,20.0,218.0,11.0,0.0,0.0,24.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7728,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,40-49 years,32.0,282.0,21.0,15.0,0.0,38.0,
7729,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,45-54 years,68.0,421.0,40.0,33.0,0.0,75.0,
7730,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,50-64 years,240.0,1328.0,145.0,114.0,0.0,271.0,
7731,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,55-64 years,189.0,1063.0,117.0,89.0,0.0,217.0,
7732,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,65-74 years,409.0,1651.0,263.0,205.0,0.0,467.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7733,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,75-84 years,490.0,1900.0,317.0,237.0,0.0,570.0,
7734,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Male,85 years and over,443.0,1720.0,264.0,182.0,0.0,527.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7735,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,All Ages,1519.0,6889.0,796.0,588.0,0.0,1727.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7736,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,Under 1 year,0.0,20.0,0.0,0.0,0.0,0.0,
7737,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,0-17 years,0.0,36.0,0.0,0.0,0.0,0.0,
7738,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7739,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7740,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,15-24 years,0.0,38.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7741,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,18-29 years,0.0,63.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7742,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,25-34 years,0.0,70.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7743,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,30-39 years,11.0,101.0,0.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7744,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,35-44 years,19.0,141.0,13.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7745,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,40-49 years,21.0,171.0,14.0,12.0,0.0,23.0,
7746,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,45-54 years,37.0,267.0,34.0,21.0,0.0,50.0,
7747,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,50-64 years,154.0,881.0,120.0,83.0,0.0,191.0,
7748,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,55-64 years,125.0,705.0,91.0,66.0,0.0,150.0,
7749,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,65-74 years,294.0,1203.0,179.0,134.0,0.0,339.0,
7750,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,75-84 years,403.0,1746.0,230.0,177.0,0.0,456.0,
7751,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Virginia,Female,85 years and over,633.0,2688.0,246.0,179.0,0.0,700.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7752,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,All Ages,3617.0,62917.0,5047.0,1928.0,159.0,6890.0,
7753,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,Under 1 year,0.0,359.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7754,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,0-17 years,0.0,627.0,13.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7755,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,1-4 years,0.0,59.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7756,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,5-14 years,0.0,113.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7757,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,15-24 years,0.0,683.0,17.0,0.0,0.0,21.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7758,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,18-29 years,12.0,1185.0,32.0,0.0,0.0,42.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7759,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,25-34 years,12.0,1272.0,40.0,0.0,0.0,54.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7760,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,30-39 years,33.0,1535.0,57.0,22.0,0.0,77.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7761,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,35-44 years,54.0,1858.0,88.0,28.0,0.0,121.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7762,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,40-49 years,78.0,2256.0,130.0,45.0,0.0,171.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7763,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,45-54 years,141.0,3363.0,242.0,86.0,0.0,306.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7764,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,50-64 years,453.0,9912.0,791.0,277.0,36.0,1002.0,
7765,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,55-64 years,363.0,7808.0,628.0,226.0,32.0,796.0,
7766,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,65-74 years,732.0,12779.0,1170.0,433.0,36.0,1505.0,
7767,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,75-84 years,1004.0,15223.0,1324.0,557.0,33.0,1802.0,
7768,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,All Sexes,85 years and over,1301.0,19400.0,1530.0,585.0,28.0,2273.0,
7769,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,Male,All Ages,1960.0,33022.0,2788.0,1105.0,92.0,3733.0,
7770,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,Male,Under 1 year,0.0,200.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7771,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,Male,0-17 years,0.0,363.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7772,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,Male,1-4 years,0.0,35.0,0.0,0.0,0.0,0.0,
7773,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,Male,5-14 years,0.0,62.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7774,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,Male,15-24 years,0.0,512.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
7775,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Washington,Male,18-29 years,0.0,891.0,19.0,0.0,0.0,27.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
