,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population,Mandate
5898,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5899,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Male,15-24 years,0.0,66.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5900,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Male,25-34 years,0.0,145.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5901,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Male,35-44 years,0.0,211.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5902,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Male,45-54 years,0.0,330.0,12.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5903,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Male,55-64 years,10.0,872.0,38.0,0.0,0.0,49.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5904,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Male,65-74 years,11.0,1236.0,94.0,0.0,15.0,116.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5905,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Male,75-84 years,21.0,1527.0,137.0,0.0,17.0,168.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5906,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Male,85 years and over,13.0,1545.0,117.0,0.0,13.0,136.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5907,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,Under 1 year,0.0,21.0,0.0,0.0,0.0,0.0,,12788464.0,0.0
5908,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5909,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5910,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,15-24 years,0.0,20.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5911,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,25-34 years,0.0,78.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5912,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,35-44 years,0.0,104.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5913,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,45-54 years,0.0,229.0,11.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5914,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,55-64 years,0.0,585.0,35.0,0.0,10.0,47.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5915,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,65-74 years,0.0,983.0,72.0,0.0,0.0,84.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5916,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,75-84 years,11.0,1420.0,102.0,0.0,24.0,131.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5917,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Pennsylvania,Female,85 years and over,16.0,2639.0,179.0,0.0,26.0,212.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12788464.0,0.0
5918,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,Under 1 year,0.0,36.0,0.0,0.0,0.0,0.0,,12787161.0,0.0
5919,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5920,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5921,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,15-24 years,0.0,61.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5922,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,25-34 years,10.0,181.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5923,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,35-44 years,15.0,201.0,14.0,0.0,0.0,23.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5924,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,45-54 years,75.0,430.0,49.0,33.0,0.0,92.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5925,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,55-64 years,210.0,1012.0,125.0,79.0,0.0,256.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5926,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,65-74 years,387.0,1637.0,227.0,149.0,0.0,466.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5927,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,75-84 years,502.0,1950.0,307.0,199.0,0.0,612.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5928,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Male,85 years and over,566.0,2090.0,327.0,223.0,0.0,671.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5929,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,Under 1 year,0.0,27.0,0.0,0.0,0.0,0.0,,12787161.0,0.0
5930,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5931,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5932,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,15-24 years,0.0,23.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5933,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,25-34 years,0.0,78.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5934,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,35-44 years,0.0,132.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5935,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,45-54 years,30.0,230.0,18.0,11.0,0.0,37.0,,12787161.0,0.0
5936,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,55-64 years,115.0,631.0,77.0,40.0,0.0,152.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5937,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,65-74 years,261.0,1197.0,160.0,107.0,0.0,316.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5938,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,75-84 years,421.0,1851.0,249.0,165.0,0.0,507.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5939,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Pennsylvania,Female,85 years and over,892.0,3628.0,471.0,294.0,0.0,1072.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12787161.0,0.0
5940,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,Under 1 year,0.0,36.0,0.0,0.0,0.0,0.0,,12785859.0,0.0
5941,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5942,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,5-14 years,0.0,13.0,0.0,0.0,0.0,0.0,,12785859.0,0.0
5943,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,15-24 years,0.0,70.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5944,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,25-34 years,0.0,201.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5945,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,35-44 years,15.0,244.0,12.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5946,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,45-54 years,54.0,407.0,35.0,25.0,0.0,64.0,,12785859.0,0.0
5947,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,55-64 years,142.0,963.0,92.0,62.0,0.0,172.0,,12785859.0,0.0
5948,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,65-74 years,273.0,1483.0,176.0,120.0,0.0,329.0,,12785859.0,0.0
5949,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,75-84 years,342.0,1660.0,222.0,139.0,0.0,425.0,,12785859.0,0.0
5950,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Male,85 years and over,420.0,1828.0,222.0,139.0,0.0,504.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5951,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,Under 1 year,0.0,27.0,0.0,0.0,0.0,0.0,,12785859.0,0.0
5952,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5953,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5954,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,15-24 years,0.0,27.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5955,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,25-34 years,0.0,61.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5956,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,35-44 years,0.0,124.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5957,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,45-54 years,26.0,208.0,12.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5958,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,55-64 years,88.0,576.0,68.0,39.0,0.0,118.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5959,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,65-74 years,205.0,1055.0,126.0,86.0,0.0,245.0,,12785859.0,0.0
5960,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,75-84 years,310.0,1600.0,183.0,133.0,0.0,360.0,,12785859.0,0.0
5961,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Pennsylvania,Female,85 years and over,822.0,3242.0,316.0,213.0,0.0,926.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12785859.0,0.0
5962,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,Under 1 year,0.0,36.0,0.0,0.0,0.0,0.0,,12784556.0,0.0
5963,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,1-4 years,0.0,11.0,0.0,0.0,0.0,0.0,,12784556.0,0.0
5964,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5965,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,15-24 years,0.0,72.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5966,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,25-34 years,0.0,212.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5967,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,35-44 years,0.0,212.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5968,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,45-54 years,23.0,380.0,13.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5969,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,55-64 years,57.0,906.0,55.0,27.0,0.0,85.0,,12784556.0,0.0
5970,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,65-74 years,95.0,1198.0,87.0,28.0,0.0,154.0,,12784556.0,0.0
5971,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,75-84 years,107.0,1384.0,123.0,44.0,0.0,186.0,,12784556.0,0.0
5972,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Male,85 years and over,121.0,1309.0,86.0,32.0,0.0,175.0,,12784556.0,0.0
5973,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,Under 1 year,0.0,31.0,0.0,0.0,0.0,0.0,,12784556.0,0.0
5974,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5975,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5976,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,15-24 years,0.0,23.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5977,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,25-34 years,0.0,86.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5978,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,35-44 years,0.0,103.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5979,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,45-54 years,0.0,226.0,15.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5980,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,55-64 years,33.0,533.0,30.0,13.0,0.0,50.0,,12784556.0,0.0
5981,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,65-74 years,54.0,906.0,55.0,12.0,0.0,97.0,,12784556.0,0.0
5982,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,75-84 years,97.0,1256.0,59.0,24.0,0.0,133.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12784556.0,0.0
5983,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Pennsylvania,Female,85 years and over,220.0,2304.0,116.0,38.0,0.0,298.0,,12784556.0,0.0
5984,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,Under 1 year,0.0,35.0,0.0,0.0,0.0,0.0,,12783254.0,0.0
5985,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,1-4 years,0.0,10.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
5986,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,5-14 years,0.0,11.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
5987,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,15-24 years,0.0,100.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
5988,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,25-34 years,0.0,201.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
5989,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,35-44 years,0.0,251.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
5990,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,45-54 years,11.0,400.0,0.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
5991,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,55-64 years,25.0,879.0,35.0,13.0,0.0,47.0,,12783254.0,0.0
5992,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,65-74 years,42.0,1190.0,66.0,17.0,0.0,91.0,,12783254.0,0.0
5993,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,75-84 years,77.0,1378.0,116.0,30.0,0.0,163.0,,12783254.0,0.0
5994,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Male,85 years and over,65.0,1349.0,95.0,26.0,0.0,134.0,,12783254.0,0.0
5995,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,Under 1 year,0.0,30.0,0.0,0.0,0.0,0.0,,12783254.0,0.0
5996,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
5997,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
5998,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,15-24 years,0.0,25.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
5999,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,25-34 years,0.0,90.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
6000,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,35-44 years,0.0,120.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
6001,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,45-54 years,0.0,245.0,10.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
6002,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,55-64 years,16.0,542.0,24.0,0.0,0.0,31.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,12783254.0,0.0
6003,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,65-74 years,36.0,902.0,55.0,14.0,0.0,77.0,,12783254.0,0.0
6004,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,75-84 years,69.0,1365.0,59.0,12.0,0.0,116.0,,12783254.0,0.0
6005,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Pennsylvania,Female,85 years and over,139.0,2393.0,108.0,27.0,0.0,220.0,,12783254.0,0.0
6006,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Rhode Island,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057642.0,0.0
6007,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Rhode Island,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057642.0,0.0
6008,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Rhode Island,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,1057642.0,0.0
6009,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Rhode Island,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057642.0,0.0
6010,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Rhode Island,Male,25-34 years,0.0,10.0,0.0,0.0,0.0,0.0,,1057642.0,0.0
6011,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Rhode Island,Male,35-44 years,0.0,12.0,0.0,0.0,0.0,0.0,,1057642.0,0.0
6012,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Rhode Island,Male,45-54 years,0.0,33.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057642.0,0.0
6013,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Rhode Island,Male,55-64 years,0.0,54.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057642.0,0.0
6014,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Rhode Island,Male,65-74 years,0.0,74.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057642.0,0.0
6015,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Rhode Island,Male,75-84 years,0.0,113.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,1057642.0,0.0
