,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
2183,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Carolina,Female,25-34 years,15.0,502.0,26.0,10.0,0.0,32.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2184,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Carolina,Female,30-39 years,18.0,601.0,21.0,0.0,0.0,37.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2185,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Carolina,Female,35-44 years,39.0,836.0,39.0,16.0,0.0,70.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2186,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Carolina,Female,40-49 years,74.0,1164.0,77.0,36.0,12.0,126.0,
2187,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Carolina,Female,45-54 years,120.0,1634.0,139.0,60.0,12.0,210.0,
2188,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Carolina,Female,50-64 years,466.0,4799.0,477.0,226.0,20.0,737.0,
2189,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Carolina,Female,55-64 years,394.0,3828.0,385.0,188.0,14.0,605.0,
2190,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Carolina,Female,65-74 years,763.0,6243.0,685.0,378.0,11.0,1079.0,
2191,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Carolina,Female,75-84 years,985.0,8086.0,835.0,467.0,17.0,1370.0,
2192,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Carolina,Female,85 years and over,1133.0,10503.0,876.0,434.0,14.0,1589.0,
2193,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,All Ages,1946.0,11464.0,1437.0,836.0,35.0,2579.0,
2194,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,Under 1 year,0.0,80.0,0.0,0.0,0.0,0.0,
2195,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,0-17 years,0.0,144.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2196,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,1-4 years,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2197,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,5-14 years,0.0,20.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2198,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,15-24 years,0.0,129.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2199,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,18-29 years,0.0,185.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2200,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,25-34 years,10.0,199.0,12.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2201,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,30-39 years,17.0,283.0,15.0,12.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2202,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,35-44 years,17.0,328.0,15.0,0.0,0.0,26.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2203,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,40-49 years,38.0,389.0,32.0,14.0,0.0,56.0,
2204,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,45-54 years,66.0,525.0,56.0,29.0,0.0,93.0,
2205,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,50-64 years,211.0,1642.0,219.0,121.0,0.0,314.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2206,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,55-64 years,174.0,1344.0,185.0,104.0,0.0,260.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2207,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,65-74 years,378.0,2172.0,338.0,213.0,0.0,511.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2208,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,75-84 years,506.0,2657.0,380.0,220.0,0.0,672.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2209,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,All Sexes,85 years and over,792.0,3992.0,444.0,253.0,10.0,992.0,
2210,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,All Ages,1042.0,6145.0,836.0,492.0,21.0,1404.0,
2211,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,Under 1 year,0.0,35.0,0.0,0.0,0.0,0.0,
2212,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,0-17 years,0.0,76.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2213,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,1-4 years,0.0,11.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2214,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,5-14 years,0.0,13.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2215,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,15-24 years,0.0,96.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2216,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,18-29 years,0.0,141.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2217,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,25-34 years,0.0,148.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2218,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,30-39 years,12.0,189.0,0.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2219,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,35-44 years,0.0,214.0,0.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2220,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,40-49 years,16.0,248.0,20.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2221,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,45-54 years,31.0,322.0,32.0,17.0,0.0,46.0,
2222,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,50-64 years,131.0,1014.0,132.0,74.0,0.0,192.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2223,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,55-64 years,111.0,829.0,113.0,63.0,0.0,164.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2224,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,65-74 years,209.0,1289.0,187.0,112.0,0.0,288.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2225,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,75-84 years,307.0,1510.0,239.0,137.0,0.0,413.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2226,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Male,85 years and over,364.0,1678.0,245.0,150.0,0.0,464.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2227,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,All Ages,904.0,5319.0,601.0,344.0,14.0,1175.0,
2228,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,Under 1 year,0.0,45.0,0.0,0.0,0.0,0.0,
2229,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,0-17 years,0.0,68.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2230,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2231,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2232,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,15-24 years,0.0,33.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2233,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,18-29 years,0.0,44.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2234,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,25-34 years,0.0,51.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2235,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,30-39 years,0.0,94.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2236,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,35-44 years,0.0,114.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2237,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,40-49 years,22.0,141.0,12.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2238,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,45-54 years,35.0,203.0,24.0,12.0,0.0,47.0,
2239,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,50-64 years,80.0,628.0,87.0,47.0,0.0,122.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2240,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,55-64 years,63.0,515.0,72.0,41.0,0.0,96.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2241,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,65-74 years,169.0,883.0,151.0,101.0,0.0,223.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2242,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,75-84 years,199.0,1147.0,141.0,83.0,0.0,259.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2243,3/10/2021,1/1/2020,3/6/2021,By Total,,,South Dakota,Female,85 years and over,428.0,2314.0,199.0,103.0,0.0,528.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2244,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,All Ages,11315.0,103418.0,11786.0,5856.0,249.0,17482.0,
2245,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,Under 1 year,0.0,616.0,15.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2246,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,0-17 years,0.0,1114.0,25.0,0.0,0.0,40.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2247,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,1-4 years,0.0,128.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2248,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,5-14 years,0.0,180.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2249,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,15-24 years,19.0,1240.0,27.0,0.0,0.0,43.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2250,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,18-29 years,36.0,2215.0,53.0,13.0,0.0,78.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2251,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,25-34 years,58.0,2604.0,78.0,25.0,0.0,118.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2252,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,30-39 years,108.0,3165.0,130.0,52.0,11.0,197.0,
2253,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,35-44 years,175.0,3845.0,208.0,86.0,15.0,312.0,
2254,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,40-49 years,298.0,4999.0,330.0,149.0,19.0,498.0,
2255,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,45-54 years,519.0,6935.0,592.0,275.0,22.0,857.0,
2256,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,50-64 years,1724.0,19264.0,2050.0,997.0,59.0,2832.0,
2257,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,55-64 years,1398.0,15209.0,1662.0,820.0,46.0,2283.0,
2258,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,65-74 years,2765.0,22451.0,2936.0,1479.0,64.0,4284.0,
2259,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,75-84 years,3458.0,25521.0,3521.0,1819.0,52.0,5210.0,
2260,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,All Sexes,85 years and over,2917.0,24689.0,2741.0,1346.0,35.0,4343.0,
2261,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,All Ages,6191.0,54605.0,6531.0,3369.0,127.0,9472.0,
2262,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,Under 1 year,0.0,368.0,10.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2263,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,0-17 years,0.0,688.0,14.0,0.0,0.0,21.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2264,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,1-4 years,0.0,74.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2265,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,5-14 years,0.0,115.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2266,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,15-24 years,0.0,890.0,14.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2267,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,18-29 years,18.0,1573.0,33.0,0.0,0.0,45.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2268,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,25-34 years,37.0,1769.0,50.0,16.0,0.0,74.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2269,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,30-39 years,67.0,2077.0,74.0,33.0,0.0,114.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2270,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,35-44 years,106.0,2444.0,113.0,50.0,0.0,175.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2271,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,40-49 years,180.0,3113.0,176.0,81.0,0.0,280.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2272,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,45-54 years,318.0,4230.0,337.0,160.0,10.0,504.0,
2273,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,50-64 years,1027.0,11598.0,1184.0,580.0,37.0,1665.0,
2274,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,55-64 years,825.0,9159.0,955.0,473.0,29.0,1334.0,
2275,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,65-74 years,1676.0,12882.0,1733.0,927.0,39.0,2520.0,
2276,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,75-84 years,1978.0,13370.0,2034.0,1096.0,22.0,2937.0,
2277,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Male,85 years and over,1241.0,9304.0,1283.0,645.0,14.0,1890.0,
2278,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,All Ages,5124.0,48813.0,5255.0,2487.0,122.0,8010.0,
2279,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,Under 1 year,0.0,248.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2280,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,0-17 years,0.0,426.0,11.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2281,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,1-4 years,0.0,54.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2282,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,5-14 years,0.0,65.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2283,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,15-24 years,11.0,350.0,13.0,0.0,0.0,21.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2284,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,18-29 years,18.0,642.0,20.0,0.0,0.0,33.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2285,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,25-34 years,21.0,835.0,28.0,0.0,0.0,44.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2286,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,30-39 years,41.0,1088.0,56.0,19.0,0.0,83.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2287,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,35-44 years,69.0,1401.0,95.0,36.0,0.0,137.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2288,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,40-49 years,118.0,1886.0,154.0,68.0,14.0,218.0,
2289,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,45-54 years,201.0,2705.0,255.0,115.0,12.0,353.0,
2290,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,50-64 years,697.0,7666.0,866.0,417.0,22.0,1167.0,
2291,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,55-64 years,573.0,6050.0,707.0,347.0,17.0,949.0,
2292,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,65-74 years,1089.0,9569.0,1203.0,552.0,25.0,1764.0,
2293,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,75-84 years,1480.0,12151.0,1487.0,723.0,30.0,2273.0,
2294,3/10/2021,1/1/2020,3/6/2021,By Total,,,Tennessee,Female,85 years and over,1676.0,15385.0,1458.0,701.0,21.0,2453.0,
2295,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,All Ages,46994.0,296846.0,41167.0,25877.0,607.0,62836.0,
2296,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,Under 1 year,0.0,2169.0,13.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2297,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,0-17 years,37.0,3917.0,59.0,0.0,11.0,100.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2298,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,1-4 years,0.0,438.0,20.0,0.0,0.0,27.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2299,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,5-14 years,15.0,665.0,19.0,0.0,0.0,37.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2300,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,15-24 years,99.0,3805.0,111.0,44.0,0.0,171.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2301,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,18-29 years,257.0,6249.0,252.0,122.0,11.0,398.0,
2302,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,25-34 years,477.0,6703.0,388.0,225.0,16.0,656.0,
2303,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,30-39 years,754.0,8242.0,618.0,378.0,21.0,1014.0,
2304,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,35-44 years,1244.0,10150.0,1018.0,634.0,27.0,1654.0,
2305,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,40-49 years,2159.0,13640.0,1681.0,1110.0,39.0,2768.0,
2306,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,45-54 years,3324.0,19734.0,2662.0,1791.0,64.0,4257.0,
2307,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,50-64 years,9341.0,54582.0,7957.0,5200.0,161.0,12250.0,
2308,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,55-64 years,7378.0,42966.0,6336.0,4118.0,121.0,9709.0,
2309,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,65-74 years,11759.0,63599.0,10545.0,6937.0,136.0,15486.0,
2310,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,75-84 years,12366.0,71831.0,11129.0,7031.0,135.0,16580.0,
2311,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,All Sexes,85 years and over,10321.0,74786.0,8926.0,5092.0,93.0,14240.0,
2312,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,All Ages,27205.0,159868.0,23597.0,15289.0,306.0,35789.0,
2313,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,Under 1 year,0.0,1209.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2314,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,0-17 years,22.0,2311.0,34.0,0.0,0.0,60.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2315,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,1-4 years,0.0,244.0,10.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2316,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,5-14 years,10.0,393.0,14.0,0.0,0.0,26.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2317,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,15-24 years,55.0,2834.0,67.0,22.0,0.0,100.0,
2318,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,18-29 years,157.0,4587.0,159.0,69.0,0.0,250.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2319,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,25-34 years,304.0,4732.0,254.0,147.0,0.0,419.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
2320,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,30-39 years,486.0,5529.0,378.0,246.0,10.0,628.0,
2321,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,35-44 years,797.0,6573.0,619.0,404.0,10.0,1022.0,
2322,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,40-49 years,1436.0,8716.0,1048.0,722.0,19.0,1780.0,
2323,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,45-54 years,2246.0,12549.0,1679.0,1193.0,32.0,2762.0,
2324,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,50-64 years,6048.0,33993.0,4901.0,3307.0,87.0,7723.0,
2325,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,55-64 years,4730.0,26602.0,3870.0,2578.0,69.0,6086.0,
2326,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,65-74 years,7210.0,37040.0,6366.0,4269.0,69.0,9366.0,
2327,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,75-84 years,7176.0,37886.0,6457.0,4165.0,76.0,9533.0,
2328,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Male,85 years and over,4670.0,29806.0,4254.0,2509.0,36.0,6449.0,
2329,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,All Ages,19789.0,136978.0,17570.0,10588.0,301.0,27047.0,
2330,3/10/2021,1/1/2020,3/6/2021,By Total,,,Texas,Female,Under 1 year,0.0,960.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
