,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population,Mandate
10453,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Male,75-84 years,16.0,549.0,25.0,0.0,0.0,37.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10454,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Male,85 years and over,19.0,601.0,31.0,0.0,0.0,46.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10455,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,Under 1 year,0.0,11.0,0.0,0.0,0.0,0.0,,5831982.0,0
10456,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10457,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10458,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,15-24 years,0.0,14.0,0.0,0.0,0.0,0.0,,5831982.0,0
10459,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,18-29 years,0.0,27.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10460,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,25-34 years,0.0,27.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10461,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,30-39 years,0.0,30.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10462,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,35-44 years,0.0,46.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10463,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,40-49 years,0.0,52.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10464,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,45-54 years,0.0,79.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10465,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,50-64 years,13.0,291.0,19.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10466,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,55-64 years,10.0,237.0,14.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10467,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,65-74 years,24.0,345.0,10.0,0.0,0.0,33.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10468,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,75-84 years,16.0,471.0,19.0,0.0,0.0,33.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10469,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Wisconsin,Female,85 years and over,31.0,879.0,28.0,0.0,0.0,58.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5831982.0,0
10470,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,Under 1 year,0.0,13.0,0.0,0.0,0.0,0.0,,5832655.0,0
10471,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10472,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10473,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,15-24 years,0.0,37.0,0.0,0.0,0.0,0.0,,5832655.0,0
10474,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,18-29 years,0.0,70.0,0.0,0.0,0.0,0.0,,5832655.0,0
10475,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,25-34 years,0.0,76.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10476,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,30-39 years,0.0,80.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10477,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,35-44 years,0.0,97.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10478,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,40-49 years,0.0,127.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10479,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,45-54 years,0.0,173.0,0.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10480,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,50-64 years,14.0,426.0,11.0,0.0,0.0,24.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10481,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,55-64 years,10.0,322.0,0.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10482,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,65-74 years,22.0,527.0,22.0,0.0,0.0,39.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10483,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,75-84 years,23.0,583.0,27.0,0.0,0.0,43.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10484,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Male,85 years and over,26.0,604.0,36.0,0.0,0.0,56.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10485,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,Under 1 year,0.0,10.0,0.0,0.0,0.0,0.0,,5832655.0,0
10486,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10487,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10488,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,15-24 years,0.0,10.0,0.0,0.0,0.0,0.0,,5832655.0,0
10489,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,18-29 years,0.0,19.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10490,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,25-34 years,0.0,35.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10491,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,30-39 years,0.0,46.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10492,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,35-44 years,0.0,51.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10493,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,40-49 years,0.0,63.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10494,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,45-54 years,0.0,99.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10495,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,50-64 years,10.0,280.0,12.0,0.0,0.0,20.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10496,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,55-64 years,0.0,215.0,0.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10497,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,65-74 years,13.0,397.0,14.0,0.0,0.0,26.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10498,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,75-84 years,25.0,541.0,22.0,0.0,0.0,42.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10499,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Wisconsin,Female,85 years and over,19.0,912.0,32.0,0.0,0.0,46.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,5832655.0,0
10500,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10501,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,581222.0,0
10502,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,581222.0,0
10503,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10504,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10505,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10506,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,30-39 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10507,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10508,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,40-49 years,0.0,10.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10509,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,45-54 years,0.0,19.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10510,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,50-64 years,0.0,50.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10511,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,55-64 years,0.0,39.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10512,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,65-74 years,0.0,49.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10513,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,75-84 years,0.0,58.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10514,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Male,85 years and over,0.0,65.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10515,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,,581222.0,0
10516,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,581222.0,0
10517,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,581222.0,0
10518,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10519,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10520,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10521,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,30-39 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10522,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10523,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,40-49 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10524,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,45-54 years,0.0,11.0,0.0,0.0,0.0,0.0,,581222.0,0
10525,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,50-64 years,0.0,31.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10526,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,55-64 years,0.0,23.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10527,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,65-74 years,0.0,34.0,0.0,0.0,0.0,0.0,,581222.0,0
10528,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,75-84 years,0.0,55.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10529,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Wyoming,Female,85 years and over,0.0,81.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581222.0,0
10530,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10531,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,581406.0,0
10532,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,581406.0,0
10533,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10534,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10535,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10536,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,30-39 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10537,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,35-44 years,0.0,12.0,0.0,0.0,0.0,0.0,,581406.0,0
10538,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,40-49 years,0.0,13.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10539,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,45-54 years,0.0,14.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10540,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,50-64 years,0.0,38.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10541,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,55-64 years,0.0,32.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10542,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,65-74 years,0.0,61.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10543,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,75-84 years,0.0,53.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10544,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Male,85 years and over,0.0,40.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10545,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10546,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,581406.0,0
10547,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,581406.0,0
10548,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10549,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10550,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10551,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,30-39 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10552,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10553,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,40-49 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10554,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,45-54 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10555,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,50-64 years,0.0,22.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10556,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,55-64 years,0.0,14.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10557,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,65-74 years,0.0,20.0,0.0,0.0,0.0,0.0,,581406.0,0
10558,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,75-84 years,0.0,41.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10559,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Wyoming,Female,85 years and over,0.0,65.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581406.0,0
10560,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581591.0,0
10561,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581591.0,0
10562,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,581591.0,0
10563,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581591.0,0
10564,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,18-29 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581591.0,0
10565,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,25-34 years,0.0,14.0,0.0,0.0,0.0,0.0,,581591.0,0
10566,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,30-39 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581591.0,0
10567,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,35-44 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581591.0,0
10568,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,40-49 years,0.0,13.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581591.0,0
10569,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,45-54 years,0.0,13.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581591.0,0
10570,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Wyoming,Male,50-64 years,0.0,40.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,581591.0,0
